,DateTime,TimeOffset,DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt,EnviroDIY_Mayfly_Temp,Digi_Cellular_SignalPercent
130415,2023-05-15 23:05:00,-8,2023-05-15 15:05:00,418.7,364.2,18.8,4.124,30.5,109.0
130416,2023-05-15 23:10:00,-8,2023-05-15 15:10:00,418.8,364.7,18.8,4.124,30.5,109.0
130417,2023-05-15 23:15:00,-8,2023-05-15 15:15:00,419.3,364.2,18.8,4.124,30.5,109.0
130418,2023-05-15 23:20:00,-8,2023-05-15 15:20:00,418.0,374.8,18.8,4.124,30.75,109.0
130419,2023-05-15 23:25:00,-8,2023-05-15 15:25:00,418.3,372.0,18.8,4.124,30.75,109.0
130420,2023-05-15 23:30:00,-8,2023-05-15 15:30:00,419.5,367.8,18.8,4.124,30.5,109.0
130421,2023-05-15 23:35:00,-8,2023-05-15 15:35:00,419.7,365.8,18.8,4.124,30.5,109.0
130422,2023-05-15 23:40:00,-8,2023-05-15 15:40:00,420.0,373.3,18.8,4.124,30.5,109.0
130423,2023-05-15 23:45:00,-8,2023-05-15 15:45:00,419.2,367.3,18.8,4.124,30.5,109.0
130424,2023-05-15 23:50:00,-8,2023-05-15 15:50:00,417.8,365.7,18.8,4.124,30.25,109.0
130425,2023-05-15 23:55:00,-8,2023-05-15 15:55:00,418.5,364.3,18.8,4.124,30.0,109.0
130426,2023-05-16 00:00:00,-8,2023-05-15 16:00:00,418.5,364.0,18.8,4.124,29.75,109.0
130427,2023-05-16 00:05:00,-8,2023-05-15 16:05:00,417.3,364.5,18.8,4.124,29.75,109.0
130428,2023-05-16 00:10:00,-8,2023-05-15 16:10:00,418.7,364.7,18.8,4.124,29.5,109.0
130429,2023-05-16 00:15:00,-8,2023-05-15 16:15:00,418.8,365.5,18.8,4.124,29.25,109.0
130430,2023-05-16 00:20:00,-8,2023-05-15 16:20:00,416.7,364.8,18.9,4.124,29.0,109.0
130431,2023-05-16 00:25:00,-8,2023-05-15 16:25:00,417.3,364.3,18.9,4.124,29.0,109.0
130432,2023-05-16 00:30:00,-8,2023-05-15 16:30:00,419.8,364.5,18.9,4.124,28.75,109.0
130433,2023-05-16 00:35:00,-8,2023-05-15 16:35:00,419.0,364.8,18.9,4.124,28.5,109.0
130434,2023-05-16 00:40:00,-8,2023-05-15 16:40:00,417.8,365.8,18.9,4.124,28.25,109.0
130435,2023-05-16 00:45:00,-8,2023-05-15 16:45:00,418.3,365.7,18.9,4.124,28.0,109.0
130436,2023-05-16 00:50:00,-8,2023-05-15 16:50:00,418.7,365.3,18.9,4.124,27.75,109.0
130437,2023-05-16 00:55:00,-8,2023-05-15 16:55:00,419.3,364.7,18.9,4.124,27.5,109.0
130438,2023-05-16 01:00:00,-8,2023-05-15 17:00:00,418.7,365.3,18.9,4.124,27.25,109.0
130439,2023-05-16 01:05:00,-8,2023-05-15 17:05:00,417.5,375.0,18.9,4.124,26.75,109.0
130440,2023-05-16 01:10:00,-8,2023-05-15 17:10:00,417.8,365.8,18.9,4.124,26.25,109.0
130441,2023-05-16 01:15:00,-8,2023-05-15 17:15:00,418.0,364.2,18.9,4.124,26.0,109.0
130442,2023-05-16 01:20:00,-8,2023-05-15 17:20:00,417.7,365.8,18.9,4.124,25.5,109.0
130443,2023-05-16 01:25:00,-8,2023-05-15 17:25:00,418.8,377.3,18.88,4.124,25.25,109.0
130444,2023-05-16 01:30:00,-8,2023-05-15 17:30:00,419.3,369.0,18.87,4.124,24.75,109.0
130445,2023-05-16 01:35:00,-8,2023-05-15 17:35:00,417.8,365.7,18.9,4.124,24.5,71.0
130446,2023-05-16 01:40:00,-8,2023-05-15 17:40:00,420.0,365.3,18.9,4.124,24.0,109.0
130447,2023-05-16 01:45:00,-8,2023-05-15 17:45:00,419.2,365.5,18.9,4.124,23.5,109.0
130448,2023-05-16 01:50:00,-8,2023-05-15 17:50:00,417.7,364.5,18.9,4.124,23.25,109.0
130449,2023-05-16 01:55:00,-8,2023-05-15 17:55:00,418.5,364.0,18.9,4.124,22.75,109.0
130450,2023-05-16 02:00:00,-8,2023-05-15 18:00:00,418.7,364.2,18.9,4.124,22.25,109.0
130451,2023-05-16 02:05:00,-8,2023-05-15 18:05:00,416.8,364.7,18.9,4.124,21.75,109.0
130452,2023-05-16 02:10:00,-8,2023-05-15 18:10:00,417.7,364.5,18.9,4.124,21.25,109.0
130453,2023-05-16 02:15:00,-8,2023-05-15 18:15:00,419.2,364.3,18.9,4.124,20.75,109.0
130454,2023-05-16 02:20:00,-8,2023-05-15 18:20:00,418.2,363.5,18.9,4.124,20.25,109.0
130455,2023-05-16 02:25:00,-8,2023-05-15 18:25:00,419.2,365.2,18.9,4.124,19.75,109.0
130456,2023-05-16 02:30:00,-8,2023-05-15 18:30:00,418.2,364.3,18.9,4.124,19.5,109.0
130457,2023-05-16 02:35:00,-8,2023-05-15 18:35:00,418.5,370.0,18.9,4.124,19.25,71.0
130458,2023-05-16 02:40:00,-8,2023-05-15 18:40:00,417.8,367.0,18.9,4.124,18.75,109.0
130459,2023-05-16 02:45:00,-8,2023-05-15 18:45:00,418.0,365.8,18.9,4.124,18.25,109.0
130460,2023-05-16 02:50:00,-8,2023-05-15 18:50:00,418.5,365.3,18.9,4.124,18.0,109.0
130461,2023-05-16 02:55:00,-8,2023-05-15 18:55:00,418.7,364.5,18.9,4.124,17.75,109.0
130462,2023-05-16 03:00:00,-8,2023-05-15 19:00:00,417.3,365.0,18.9,4.124,17.5,109.0
130463,2023-05-16 03:05:00,-8,2023-05-15 19:05:00,416.8,364.3,18.9,4.124,17.25,109.0
130464,2023-05-16 03:15:00,-8,2023-05-15 19:15:00,419.2,365.2,18.9,4.124,16.75,109.0
130465,2023-05-16 03:20:00,-8,2023-05-15 19:20:00,418.0,364.7,18.9,4.124,16.5,109.0
130466,2023-05-16 03:25:00,-8,2023-05-15 19:25:00,419.7,366.3,18.9,4.124,16.5,109.0
130467,2023-05-16 03:30:00,-8,2023-05-15 19:30:00,419.0,374.7,18.9,4.124,16.25,109.0
130468,2023-05-16 03:35:00,-8,2023-05-15 19:35:00,419.0,367.8,18.9,4.124,16.25,109.0
130469,2023-05-16 03:40:00,-8,2023-05-15 19:40:00,416.5,364.7,18.9,4.124,16.0,109.0
130470,2023-05-16 03:45:00,-8,2023-05-15 19:45:00,418.5,364.7,18.9,4.124,16.0,109.0
130471,2023-05-16 03:50:00,-8,2023-05-15 19:50:00,418.7,365.2,18.9,4.124,15.75,109.0
130472,2023-05-16 03:55:00,-8,2023-05-15 19:55:00,418.3,364.2,18.9,4.124,15.75,109.0
130473,2023-05-16 04:00:00,-8,2023-05-15 20:00:00,418.3,364.7,18.9,4.124,15.75,109.0
130474,2023-05-16 04:05:00,-8,2023-05-15 20:05:00,417.7,364.7,18.9,4.124,15.5,109.0
130475,2023-05-16 04:10:00,-8,2023-05-15 20:10:00,418.3,364.2,18.9,4.124,15.5,109.0
130476,2023-05-16 04:15:00,-8,2023-05-15 20:15:00,417.2,364.5,18.9,4.124,15.5,109.0
130477,2023-05-16 04:20:00,-8,2023-05-15 20:20:00,418.0,365.0,18.9,4.124,15.25,109.0
130478,2023-05-16 04:25:00,-8,2023-05-15 20:25:00,419.5,365.5,18.9,4.124,15.25,109.0
130479,2023-05-16 04:30:00,-8,2023-05-15 20:30:00,418.3,364.7,18.9,4.124,15.25,109.0
130480,2023-05-16 04:35:00,-8,2023-05-15 20:35:00,418.7,364.7,18.9,4.124,15.0,71.0
130481,2023-05-16 04:40:00,-8,2023-05-15 20:40:00,418.5,371.3,18.9,4.124,15.0,109.0
130482,2023-05-16 04:45:00,-8,2023-05-15 20:45:00,417.0,368.8,18.9,4.124,15.0,109.0
130483,2023-05-16 04:50:00,-8,2023-05-15 20:50:00,418.0,365.5,18.9,4.124,15.0,109.0
130484,2023-05-16 04:55:00,-8,2023-05-15 20:55:00,417.7,364.0,18.9,4.124,15.0,109.0
130485,2023-05-16 05:00:00,-8,2023-05-15 21:00:00,417.8,363.5,18.9,4.124,15.0,109.0
130486,2023-05-16 05:05:00,-8,2023-05-15 21:05:00,419.2,364.0,18.9,4.124,15.0,109.0
130487,2023-05-16 05:10:00,-8,2023-05-15 21:10:00,418.5,364.7,18.9,4.124,14.75,109.0
130488,2023-05-16 05:15:00,-8,2023-05-15 21:15:00,417.8,363.7,18.88,4.124,14.75,109.0
130489,2023-05-16 05:20:00,-8,2023-05-15 21:20:00,418.0,365.2,18.9,4.124,14.75,109.0
130490,2023-05-16 05:25:00,-8,2023-05-15 21:25:00,419.5,364.8,18.9,4.109,14.75,109.0
130491,2023-05-16 05:30:00,-8,2023-05-15 21:30:00,430.3,374.5,18.85,4.109,14.75,109.0
130492,2023-05-16 05:35:00,-8,2023-05-15 21:35:00,424.2,372.0,18.85,4.109,14.75,71.0
130493,2023-05-16 05:40:00,-8,2023-05-15 21:40:00,417.0,366.0,18.8,4.109,14.75,109.0
130494,2023-05-16 05:45:00,-8,2023-05-15 21:45:00,417.8,364.8,18.8,4.109,14.75,109.0
130495,2023-05-16 05:50:00,-8,2023-05-15 21:50:00,416.5,364.8,18.8,4.109,14.75,109.0
130496,2023-05-16 05:55:00,-8,2023-05-15 21:55:00,417.8,365.5,18.8,4.109,14.75,109.0
130497,2023-05-16 06:00:00,-8,2023-05-15 22:00:00,415.5,365.3,18.8,4.109,14.5,109.0
130498,2023-05-16 06:05:00,-8,2023-05-15 22:05:00,418.0,365.5,18.8,4.109,14.5,109.0
130499,2023-05-16 06:10:00,-8,2023-05-15 22:10:00,416.8,366.0,18.8,4.109,14.5,109.0
130500,2023-05-16 06:15:00,-8,2023-05-15 22:15:00,416.0,365.2,18.9,4.109,14.75,109.0
130501,2023-05-16 06:20:00,-8,2023-05-15 22:20:00,416.5,366.0,18.9,4.109,14.5,109.0
130502,2023-05-16 06:25:00,-8,2023-05-15 22:25:00,416.3,365.7,18.9,4.109,14.5,109.0
130503,2023-05-16 06:30:00,-8,2023-05-15 22:30:00,414.5,365.8,18.9,4.109,14.5,109.0
130504,2023-05-16 06:35:00,-8,2023-05-15 22:35:00,415.8,369.8,18.9,4.109,14.25,109.0
130505,2023-05-16 06:40:00,-8,2023-05-15 22:40:00,415.0,367.0,18.9,4.109,14.25,109.0
130506,2023-05-16 06:45:00,-8,2023-05-15 22:45:00,415.2,365.7,18.82,4.109,14.25,109.0
130507,2023-05-16 06:50:00,-8,2023-05-15 22:50:00,415.5,365.0,18.8,4.109,14.25,109.0
130508,2023-05-16 06:55:00,-8,2023-05-15 22:55:00,415.3,366.0,18.8,4.109,14.25,109.0
130509,2023-05-16 07:00:00,-8,2023-05-15 23:00:00,415.3,366.2,18.8,4.109,14.0,109.0
130510,2023-05-16 07:05:00,-8,2023-05-15 23:05:00,414.8,365.0,18.8,4.109,14.25,109.0
130511,2023-05-16 07:10:00,-8,2023-05-15 23:10:00,415.3,365.5,18.8,4.109,14.0,71.0
130512,2023-05-16 07:15:00,-8,2023-05-15 23:15:00,414.3,364.3,18.8,4.109,14.0,109.0
130513,2023-05-16 07:20:00,-8,2023-05-15 23:20:00,414.8,365.5,18.8,4.109,14.0,109.0
130514,2023-05-16 07:25:00,-8,2023-05-15 23:25:00,414.7,364.8,18.8,4.109,13.75,109.0
130515,2023-05-16 07:30:00,-8,2023-05-15 23:30:00,416.2,365.0,18.8,4.109,13.75,109.0
130516,2023-05-16 07:35:00,-8,2023-05-15 23:35:00,414.7,378.2,18.8,4.109,13.75,109.0
130517,2023-05-16 07:40:00,-8,2023-05-15 23:40:00,415.2,369.2,18.8,4.109,13.75,109.0
130518,2023-05-16 07:45:00,-8,2023-05-15 23:45:00,414.7,366.3,18.8,4.109,13.5,109.0
130519,2023-05-16 07:50:00,-8,2023-05-15 23:50:00,414.0,365.5,18.8,4.109,13.5,109.0
130520,2023-05-16 07:55:00,-8,2023-05-15 23:55:00,414.5,364.0,18.8,4.109,13.5,109.0
130521,2023-05-16 08:00:00,-8,2023-05-16 00:00:00,416.5,365.7,18.8,4.109,13.5,109.0
130522,2023-05-16 08:05:00,-8,2023-05-16 00:05:00,416.5,365.2,18.8,4.109,13.5,109.0
130523,2023-05-16 08:10:00,-8,2023-05-16 00:10:00,414.8,365.2,18.8,4.109,13.5,109.0
130524,2023-05-16 08:15:00,-8,2023-05-16 00:15:00,413.3,364.5,18.8,4.109,13.25,109.0
130525,2023-05-16 08:20:00,-8,2023-05-16 00:20:00,414.8,364.7,18.8,4.109,13.5,109.0
130526,2023-05-16 08:25:00,-8,2023-05-16 00:25:00,415.0,373.5,18.82,4.109,13.25,109.0
130527,2023-05-16 08:30:00,-8,2023-05-16 00:30:00,414.2,366.7,18.82,4.109,13.5,109.0
130528,2023-05-16 08:35:00,-8,2023-05-16 00:35:00,414.7,364.8,18.82,4.109,13.25,109.0
130529,2023-05-16 08:40:00,-8,2023-05-16 00:40:00,415.0,365.2,18.8,4.109,13.25,109.0
130530,2023-05-16 08:45:00,-8,2023-05-16 00:45:00,415.8,365.0,18.8,4.109,13.5,109.0
130531,2023-05-16 08:50:00,-8,2023-05-16 00:50:00,415.2,365.8,18.8,4.109,13.25,109.0
130532,2023-05-16 08:55:00,-8,2023-05-16 00:55:00,413.7,365.3,18.8,4.109,13.25,109.0
130533,2023-05-16 09:00:00,-8,2023-05-16 01:00:00,414.2,366.3,18.8,4.109,13.25,109.0
130534,2023-05-16 09:05:00,-8,2023-05-16 01:05:00,414.5,367.2,18.8,4.109,13.25,109.0
130535,2023-05-16 09:10:00,-8,2023-05-16 01:10:00,413.3,365.5,18.8,4.109,13.25,109.0
130536,2023-05-16 09:15:00,-8,2023-05-16 01:15:00,413.7,366.0,18.8,4.109,13.25,109.0
130537,2023-05-16 09:20:00,-8,2023-05-16 01:20:00,413.8,366.2,18.8,4.109,13.25,109.0
130538,2023-05-16 09:25:00,-8,2023-05-16 01:25:00,414.3,365.8,18.8,4.109,13.25,109.0
130539,2023-05-16 09:30:00,-8,2023-05-16 01:30:00,414.0,366.7,18.8,4.109,13.25,109.0
130540,2023-05-16 09:35:00,-8,2023-05-16 01:35:00,413.7,366.5,18.8,4.109,13.25,109.0
130541,2023-05-16 09:40:00,-8,2023-05-16 01:40:00,413.5,375.8,18.8,4.109,13.25,109.0
130542,2023-05-16 09:45:00,-8,2023-05-16 01:45:00,415.0,368.8,18.8,4.109,13.25,109.0
130543,2023-05-16 09:50:00,-8,2023-05-16 01:50:00,415.0,367.0,18.8,4.109,13.25,109.0
130544,2023-05-16 09:55:00,-8,2023-05-16 01:55:00,415.0,366.2,18.8,4.109,13.0,109.0
130545,2023-05-16 10:00:00,-8,2023-05-16 02:00:00,415.8,366.2,18.8,4.109,13.0,109.0
130546,2023-05-16 10:05:00,-8,2023-05-16 02:05:00,415.0,366.2,18.8,4.109,13.0,109.0
130547,2023-05-16 10:10:00,-8,2023-05-16 02:10:00,414.5,366.7,18.8,4.109,13.25,109.0
130548,2023-05-16 10:15:00,-8,2023-05-16 02:15:00,415.5,366.7,18.8,4.109,13.0,109.0
130549,2023-05-16 10:20:00,-8,2023-05-16 02:20:00,414.7,367.0,18.8,4.109,13.0,109.0
130550,2023-05-16 10:25:00,-8,2023-05-16 02:25:00,414.0,367.3,18.8,4.109,13.0,109.0
130551,2023-05-16 10:30:00,-8,2023-05-16 02:30:00,413.0,367.5,18.82,4.109,13.25,71.0
130552,2023-05-16 10:35:00,-8,2023-05-16 02:35:00,415.0,366.8,18.83,4.109,13.0,109.0
130553,2023-05-16 10:40:00,-8,2023-05-16 02:40:00,413.3,366.5,18.88,4.109,13.0,109.0
130554,2023-05-16 10:45:00,-8,2023-05-16 02:45:00,414.0,369.2,18.85,4.109,13.0,109.0
130555,2023-05-16 10:50:00,-8,2023-05-16 02:50:00,413.2,368.3,18.8,4.109,13.0,109.0
130556,2023-05-16 10:55:00,-8,2023-05-16 02:55:00,414.0,366.5,18.8,4.109,13.0,109.0
130557,2023-05-16 11:00:00,-8,2023-05-16 03:00:00,413.3,366.8,18.8,4.109,13.0,109.0
130558,2023-05-16 11:05:00,-8,2023-05-16 03:05:00,412.8,365.5,18.8,4.109,13.0,109.0
130559,2023-05-16 11:10:00,-8,2023-05-16 03:10:00,413.3,373.2,18.8,4.109,13.0,71.0
130560,2023-05-16 11:15:00,-8,2023-05-16 03:15:00,414.0,367.7,18.8,4.109,13.0,109.0
130561,2023-05-16 11:20:00,-8,2023-05-16 03:20:00,413.8,366.3,18.8,4.109,13.0,109.0
130562,2023-05-16 11:25:00,-8,2023-05-16 03:25:00,413.5,364.8,18.8,4.109,13.0,109.0
130563,2023-05-16 11:30:00,-8,2023-05-16 03:30:00,413.3,367.0,18.8,4.109,12.75,109.0
130564,2023-05-16 11:35:00,-8,2023-05-16 03:35:00,414.0,368.0,18.8,4.109,12.75,109.0
130565,2023-05-16 11:40:00,-8,2023-05-16 03:40:00,414.8,383.0,18.8,4.109,12.75,109.0
130566,2023-05-16 11:45:00,-8,2023-05-16 03:45:00,414.8,371.7,18.82,4.109,12.75,109.0
130567,2023-05-16 11:50:00,-8,2023-05-16 03:50:00,414.0,367.7,18.9,4.109,12.75,71.0
130568,2023-05-16 11:55:00,-8,2023-05-16 03:55:00,414.3,366.7,18.9,4.109,12.75,109.0
130569,2023-05-16 12:00:00,-8,2023-05-16 04:00:00,415.3,366.8,18.9,4.109,12.75,109.0
130570,2023-05-16 12:05:00,-8,2023-05-16 04:05:00,413.5,366.0,18.9,4.109,12.75,109.0
130571,2023-05-16 12:10:00,-8,2023-05-16 04:10:00,415.0,365.8,18.9,4.109,12.75,109.0
130572,2023-05-16 12:15:00,-8,2023-05-16 04:15:00,413.7,365.2,18.9,4.109,12.75,109.0
130573,2023-05-16 12:20:00,-8,2023-05-16 04:20:00,414.3,365.8,18.9,4.109,12.75,109.0
130574,2023-05-16 12:25:00,-8,2023-05-16 04:25:00,415.0,365.8,18.9,4.109,12.75,109.0
130575,2023-05-16 12:30:00,-8,2023-05-16 04:30:00,414.0,366.0,18.9,4.109,12.75,109.0
130576,2023-05-16 12:35:00,-8,2023-05-16 04:35:00,414.2,367.5,18.9,4.109,12.75,109.0
130577,2023-05-16 12:40:00,-8,2023-05-16 04:40:00,414.5,365.3,18.9,4.109,12.75,109.0
130578,2023-05-16 12:45:00,-8,2023-05-16 04:45:00,414.2,366.2,18.9,4.109,12.75,109.0
130579,2023-05-16 12:50:00,-8,2023-05-16 04:50:00,414.3,365.7,18.9,4.109,12.75,109.0
130580,2023-05-16 12:55:00,-8,2023-05-16 04:55:00,416.0,366.3,18.9,4.109,12.75,109.0
130581,2023-05-16 13:00:00,-8,2023-05-16 05:00:00,413.7,366.2,18.9,4.109,12.75,109.0
130582,2023-05-16 13:05:00,-8,2023-05-16 05:05:00,415.7,366.0,18.9,4.109,12.75,109.0
130583,2023-05-16 13:15:00,-8,2023-05-16 05:15:00,415.2,365.3,18.9,4.109,12.75,109.0
130584,2023-05-16 13:20:00,-8,2023-05-16 05:20:00,415.0,365.0,18.9,4.109,12.75,71.0
130585,2023-05-16 13:25:00,-8,2023-05-16 05:25:00,414.5,365.2,18.9,4.109,12.75,109.0
130586,2023-05-16 13:30:00,-8,2023-05-16 05:30:00,414.5,365.3,18.9,4.109,12.75,109.0
130587,2023-05-16 13:35:00,-8,2023-05-16 05:35:00,415.3,365.8,18.87,4.109,12.75,71.0
130588,2023-05-16 13:40:00,-8,2023-05-16 05:40:00,413.2,365.5,18.85,4.094,12.75,109.0
130589,2023-05-16 13:45:00,-8,2023-05-16 05:45:00,413.2,378.0,18.82,4.094,12.75,109.0
130590,2023-05-16 13:50:00,-8,2023-05-16 05:50:00,414.7,369.5,18.82,4.094,12.75,71.0
130591,2023-05-16 13:55:00,-8,2023-05-16 05:55:00,413.7,366.7,18.8,4.094,12.75,71.0
130592,2023-05-16 14:00:00,-8,2023-05-16 06:00:00,413.5,366.3,18.8,4.094,13.0,71.0
130593,2023-05-16 14:05:00,-8,2023-05-16 06:05:00,413.0,365.8,18.8,4.094,13.0,109.0
130594,2023-05-16 14:10:00,-8,2023-05-16 06:10:00,414.0,365.8,18.8,4.094,13.25,109.0
130595,2023-05-16 14:15:00,-8,2023-05-16 06:15:00,413.8,366.0,18.8,4.094,13.25,109.0
130596,2023-05-16 14:20:00,-8,2023-05-16 06:20:00,414.3,366.2,18.8,4.094,13.25,109.0
130597,2023-05-16 14:25:00,-8,2023-05-16 06:25:00,413.2,365.5,18.8,4.094,13.25,109.0
130598,2023-05-16 14:30:00,-8,2023-05-16 06:30:00,412.7,365.2,18.9,4.094,13.5,109.0
130599,2023-05-16 14:35:00,-8,2023-05-16 06:35:00,412.7,367.0,18.9,4.094,13.5,109.0
130600,2023-05-16 14:40:00,-8,2023-05-16 06:40:00,415.3,370.7,18.9,4.094,13.75,71.0
130601,2023-05-16 14:45:00,-8,2023-05-16 06:45:00,413.0,370.2,18.9,4.094,13.75,109.0
130602,2023-05-16 14:50:00,-8,2023-05-16 06:50:00,414.0,366.5,18.9,4.094,14.0,109.0
130603,2023-05-16 14:55:00,-8,2023-05-16 06:55:00,414.7,367.2,18.88,4.094,14.25,109.0
130604,2023-05-16 15:00:00,-8,2023-05-16 07:00:00,414.0,366.8,18.83,4.094,14.25,109.0
130605,2023-05-16 15:05:00,-8,2023-05-16 07:05:00,412.7,366.0,18.82,4.094,14.5,71.0
130606,2023-05-16 15:10:00,-8,2023-05-16 07:10:00,412.0,366.8,18.8,4.094,14.5,71.0
130607,2023-05-16 15:15:00,-8,2023-05-16 07:15:00,414.2,366.3,18.8,4.109,15.0,109.0
130608,2023-05-16 15:20:00,-8,2023-05-16 07:20:00,413.7,376.5,18.8,4.109,15.25,109.0
130609,2023-05-16 15:25:00,-8,2023-05-16 07:25:00,412.3,366.8,18.8,4.139,16.5,109.0
130610,2023-05-16 15:30:00,-8,2023-05-16 07:30:00,413.0,366.0,18.8,4.139,17.5,109.0
130611,2023-05-16 15:35:00,-8,2023-05-16 07:35:00,413.7,366.2,18.8,4.124,18.75,109.0
130612,2023-05-16 15:40:00,-8,2023-05-16 07:40:00,413.2,366.0,18.8,4.154,22.25,109.0
130613,2023-05-16 15:45:00,-8,2023-05-16 07:45:00,414.5,367.7,18.8,4.139,24.0,109.0
130614,2023-05-16 15:50:00,-8,2023-05-16 07:50:00,413.7,375.3,18.8,4.139,26.75,71.0
130615,2023-05-16 15:55:00,-8,2023-05-16 07:55:00,414.2,368.5,18.8,4.139,28.5,109.0
130616,2023-05-16 16:00:00,-8,2023-05-16 08:00:00,413.7,366.8,18.8,4.154,29.75,109.0
130617,2023-05-16 16:05:00,-8,2023-05-16 08:05:00,414.8,368.0,18.8,4.154,30.5,109.0
130618,2023-05-16 16:10:00,-8,2023-05-16 08:10:00,412.7,367.2,18.8,4.154,31.25,109.0
130619,2023-05-16 16:15:00,-8,2023-05-16 08:15:00,414.2,366.7,18.8,4.154,32.0,71.0
130620,2023-05-16 16:20:00,-8,2023-05-16 08:20:00,414.0,366.0,18.8,4.154,32.75,109.0
130621,2023-05-16 16:25:00,-8,2023-05-16 08:25:00,414.3,364.2,18.8,4.154,33.5,109.0
130622,2023-05-16 16:30:00,-8,2023-05-16 08:30:00,414.7,364.5,18.8,4.154,34.0,109.0
130623,2023-05-16 16:35:00,-8,2023-05-16 08:35:00,415.7,364.8,18.8,4.154,34.75,109.0
130624,2023-05-16 16:40:00,-8,2023-05-16 08:40:00,413.3,364.5,18.82,4.154,35.25,109.0
130625,2023-05-16 16:45:00,-8,2023-05-16 08:45:00,415.3,365.0,18.85,4.154,35.5,109.0
130626,2023-05-16 16:50:00,-8,2023-05-16 08:50:00,413.5,365.0,18.9,4.154,36.0,71.0
130627,2023-05-16 16:55:00,-8,2023-05-16 08:55:00,412.8,364.5,18.9,4.154,36.25,71.0
130628,2023-05-16 17:00:00,-8,2023-05-16 09:00:00,413.0,365.5,18.87,4.154,36.75,109.0
130629,2023-05-16 17:05:00,-8,2023-05-16 09:05:00,414.8,365.0,18.83,4.154,36.25,109.0
130630,2023-05-16 17:10:00,-8,2023-05-16 09:10:00,413.8,364.0,18.82,4.154,36.0,109.0
130631,2023-05-16 17:15:00,-8,2023-05-16 09:15:00,413.7,365.2,18.8,4.154,36.0,109.0
130632,2023-05-16 17:20:00,-8,2023-05-16 09:20:00,413.3,366.0,18.8,4.154,36.0,109.0
130633,2023-05-16 17:25:00,-8,2023-05-16 09:25:00,414.0,365.8,18.8,4.154,36.0,109.0
130634,2023-05-16 17:30:00,-8,2023-05-16 09:30:00,415.3,365.0,18.8,4.154,36.0,109.0
130635,2023-05-16 17:35:00,-8,2023-05-16 09:35:00,414.5,365.0,18.8,4.154,36.0,109.0
130636,2023-05-16 17:40:00,-8,2023-05-16 09:40:00,414.7,363.8,18.8,4.154,36.0,109.0
130637,2023-05-16 17:45:00,-8,2023-05-16 09:45:00,414.7,365.3,18.8,4.154,36.0,109.0
130638,2023-05-16 17:50:00,-8,2023-05-16 09:50:00,414.0,375.0,18.8,4.154,36.25,71.0
130639,2023-05-16 17:55:00,-8,2023-05-16 09:55:00,414.5,372.2,18.8,4.154,36.25,109.0
130640,2023-05-16 18:00:00,-8,2023-05-16 10:00:00,413.2,366.8,18.8,4.154,36.25,109.0
130641,2023-05-16 18:05:00,-8,2023-05-16 10:05:00,413.7,366.0,18.8,4.154,36.25,109.0
130642,2023-05-16 18:10:00,-8,2023-05-16 10:10:00,412.5,365.2,18.8,4.154,36.25,109.0
130643,2023-05-16 18:15:00,-8,2023-05-16 10:15:00,413.8,365.3,18.8,4.154,36.25,109.0
130644,2023-05-16 18:20:00,-8,2023-05-16 10:20:00,412.5,365.0,18.8,4.154,36.25,109.0
130645,2023-05-16 18:25:00,-8,2023-05-16 10:25:00,413.0,365.2,18.8,4.154,36.25,109.0
130646,2023-05-16 18:30:00,-8,2023-05-16 10:30:00,413.5,365.0,18.8,4.154,36.25,109.0
130647,2023-05-16 18:35:00,-8,2023-05-16 10:35:00,414.5,365.8,18.8,4.154,36.25,109.0
130648,2023-05-16 18:40:00,-8,2023-05-16 10:40:00,414.0,365.3,18.8,4.154,36.25,109.0
130649,2023-05-16 18:45:00,-8,2023-05-16 10:45:00,412.8,365.0,18.82,4.139,36.25,109.0
130650,2023-05-16 18:50:00,-8,2023-05-16 10:50:00,413.7,364.3,18.9,4.139,36.25,109.0
130651,2023-05-16 18:55:00,-8,2023-05-16 10:55:00,414.0,369.2,18.9,4.139,36.25,109.0
130652,2023-05-16 19:00:00,-8,2023-05-16 11:00:00,413.2,377.0,18.9,4.139,36.25,109.0
130653,2023-05-16 19:05:00,-8,2023-05-16 11:05:00,412.8,368.8,18.9,4.139,36.25,71.0
130654,2023-05-16 19:10:00,-8,2023-05-16 11:10:00,413.5,365.2,18.9,4.139,36.25,109.0
130655,2023-05-16 19:15:00,-8,2023-05-16 11:15:00,413.7,363.8,18.9,4.139,36.0,109.0
130656,2023-05-16 19:20:00,-8,2023-05-16 11:20:00,413.8,364.0,18.9,4.139,36.0,71.0
130657,2023-05-16 19:25:00,-8,2023-05-16 11:25:00,413.2,364.0,18.9,4.139,36.0,109.0
130658,2023-05-16 19:30:00,-8,2023-05-16 11:30:00,413.8,363.3,18.9,4.139,35.75,71.0
130659,2023-05-16 19:35:00,-8,2023-05-16 11:35:00,413.5,364.0,18.9,4.139,35.75,71.0
130660,2023-05-16 19:40:00,-8,2023-05-16 11:40:00,414.5,363.7,18.9,4.139,35.5,109.0
130661,2023-05-16 19:45:00,-8,2023-05-16 11:45:00,412.3,363.3,18.9,4.139,35.5,109.0
